Date,Task,Company,Priority,Owner,Status,Deadline,Notes
12/23/2025,Team meeting,EEC,,Vandana,Completed,,
12/23/2025,Making ppt merging of both the suppliers samples,EEC,,Vandana,Completed,,
12/23/2025,email draft for Marriott,EEC,,Vandana,Completed,,
12/23/2025,email reply to ATK,EEC,,Vandana,Completed,,
12/23/2025,Email reply to B&B,EEC,,Vandana,Completed,,
12/23/2025,coordination with Fazal group,EEC,,Vandana,Completed,,
12/23/2025,coordiantion with Richfeild,EEC,,Vandana,Completed,,
12/23/2025,coordiantion with Frutuas,EEC,,Vandana,Completed,,
12/24/2025,Sales email checking,EEC,,Vandana,Completed,,
12/24/2025,FRUTAS PARA LA EXPORTACIÓN DEL PACIFICO information added to the Signed contract list,EEC,,Vandana,Completed,,
12/24/2025,Binh Tay Food Company information added to the Signed contract list,EEC,,Vandana,Completed,,
12/24/2025,Drive organised with signed supplier category wise,EEC,,Vandana,Completed,,
12/26/2025,Sales email checking,EEC,,Vandana,Completed,,
12/26/2025,update weekly report,EEC,,Vandana,Completed,,
12/26/2025,Email draft for Marriott,EEC,,Vandana,Completed,,
12/26/2025,make a separate ppt and send Email to B&B for samples,,,Vandana,Completed,,
12/26/2025,make a separate ppt and Email to ATK for samples,,,Vandana,Completed,,
12/26/2025,Update supplier & buyer sheet,,,Vandana,Completed,,
12/29/2025,Sales email checking,,,Vandana,Completed,,
12/29/2025,email reply to Kevin,,,Vandana,Completed,,
12/29/2025,checked Fedex website for rates for Marriott samples courier,,,Vandana,Completed,,
12/29/2025,checked dhl website for rates for Marriott samples courier,,,Vandana,Completed,,
12/29/2025,sourced new suppliers for Medical uniform -- total 11 --sent intro emails,,,Vandana,Completed,,
12/29/2025,Tracked Edmonton shipment,,,Vandana,Completed,,
12/30/2025,Sales email checking,,,Vandana,Completed,,
12/30/2025,"email reply to Cindy, Zhengxing Clothing Co., Ltd.",,,Vandana,Completed,,
12/30/2025,"Zhengxing Clothing Co., Ltd. docs saved in drive",,,Vandana,Completed,,
12/30/2025,"Zhengxing Clothing Co., Ltd, checklist",,,Vandana,Completed,,
12/30/2025,checked catalogue of medical uniform for information requested by supplier,,,Vandana,Completed,,
12/30/2025,"Email reply to Evan, Ningbo Ever-Echo Trading Co., Ltd.",,,Vandana,Completed,,
12/30/2025,sourced new suppliers for textiles,,,Vandana,In progress,,
12/31/2025,Sales email checking,,,Vandana,Completed,,
12/31/2025,Follow up email to Sarah exim,,,Vandana,Completed,,
12/31/2025,"email reply to Zhengxing Clothing Co., Ltd.",,,Vandana,Completed,,
12/31/2025,New year greetings sent,,,Vandana,Completed,,
1/2/2026,Sales email checking,,,Vandana,Completed,,
1/2/2026,Checked email from Lidl team to Fazal group,,,Vandana,Completed,,
1/2/2026,coordination with Fazal group,,,Vandana,Completed,,
1/2/2026,email reply to ATK,,,Vandana,Completed,,
1/2/2026,email to Waheed,,,Vandana,Completed,,
1/2/2026,Email reply to Jenny J&F headwear,,,Vandana,Completed,,
1/2/2026,"Email reply to Cindy Zhengxing Clothing Co., Ltd.",,,Vandana,Completed,,
1/2/2026,Weekly report updated,,,Vandana,Completed,,
1/2/2026,order discussion updated,,,Vandana,Completed,,
1/2/2026,"contract for Zhengxing Clothing Co., Ltd",,,Vandana,Completed,,
1/2/2026,email draft for Curtis,,,Vandana,Completed,,
1/2/2026,Email reply to Kevin,,,Vandana,Completed,,
1/5/2026,sales email checking,,,Vandana,Completed,,
1/5/2026,email to Kevin,,,Vandana,Completed,,
1/5/2026,call with Kevin,,,Vandana,Completed,,
1/5/2026,catalogue was sent to Kevin,,,Vandana,Completed,,
1/5/2026,"contract prepared for Jenny, J&F caps and sent",,,Vandana,Completed,,
1/5/2026,contract prepared for Shanghai Zhengxing Clothing Co.Ltd.Hospital uniform supplier and sent,,,Vandana,Completed,,
1/5/2026,Email reply to New home tex supplier - ShivaliKa Rugs,,,Vandana,Completed,,
1/5/2026,Catalogue saved in the drive of Shivalika rugs,,,Vandana,Completed,,
1/5/2026,Lidl new product pass for quotation for Ahmed Mill docs saved in drive - total 5,,,Vandana,Completed,,
1/5/2026,follow up email for Medical Uniform - 12,,,Vandana,Completed,,
1/6/2026,sales email checking,,,Vandana,Completed,,
1/6/2026,follow up email to Richfield,,,Vandana,Completed,,
1/6/2026,Email reply to Shivalika Rugs,,,Vandana,Completed,,
1/6/2026,Updated supplier & buyer sheet,,,Vandana,Completed,,
1/6/2026,Listing of buyer and supplier emails ids in excel,,,Vandana,Completed,,
1/6/2026,Intro emails sent to Biscuit supplier -2,,,Vandana,Completed,,
1/6/2026,Email reply to Jenny,,,Vandana,Completed,,
1/7/2026,sales email checking,,,Vandana,Completed,,
1/7/2026,Shivalika docs saved in drive,,,Vandana,Completed,,
1/7/2026,Shivalika checklist,,,Vandana,Completed,,
1/7/2026,email reply to Shivalika,,,Vandana,Completed,,
1/7/2026,email reply to Richfield,,,Vandana,Completed,,
1/7/2026,Coordination with the helpdesk for parcel delivery,,,Vandana,Completed,,
1/7/2026,Follow up email biscuit supplier,,,Vandana,Completed,,
1/7/2026,Follow up email to Curtis,,,Vandana,Completed,,
1/8/2026,sales email checking,,,Vandana,Completed,,
1/8/2026,coordination with Ahmed Mill,,,Vandana,Completed,,
1/8/2026,Coordination with J&K for Foshan,,,Vandana,Completed,,
1/8/2026,Coordination with Kevin for Tom email reply,,,Vandana,Completed,,
1/8/2026,follow email to Marriotts,,,Vandana,Completed,,
1/8/2026,Email reply to Foshan,,,Vandana,Completed,,
1/8/2026,Email reply to Tom,,,Vandana,Completed,,
1/8/2026,Shivalika Rugs updated checklist and saved docs in drive,,,Vandana,Completed,,
1/8/2026,Email reply to Shivalika,,,Vandana,Completed,,
1/8/2026,Introduction email sent for textiles,,,Vandana,Completed,,
1/9/2026,sales email checking,,,Vandana,Completed,,
1/9/2026,Email reply to Marriott,,,,Completed,,
1/9/2026,coordination with Helpdesk for parcels,,,Vandana,Completed,,
1/9/2026,Email reply to Marriott,,,Vandana,Completed,,
1/9/2026,Email reply to Shivalika,,,Vandana,Completed,,
1/9/2026,Follow-up email to Cindy,,,Vandana,Completed,,
1/9/2026,weekly report and order discussion update and sent to kevin,,,Vandana,Completed,,
1/9/2026,Supplier & Buyer sheet update,,,Vandana,Completed,,
1/9/2026,Contract prepare for Shivalika and sent,,,Vandana,Completed,,
1/9/2026,Email reply to Ankhua Impex,,,Vandana,Completed,,
1/12/2026,sales email checking,,,Vandana,Completed,,
1/12/2026,Email reply to Jenny,,,Vandana,Completed,,
1/12/2026,Email reply to Cindy,,,Vandana,Completed,,
1/12/2026,Call with Shubham,,,Vandana,Completed,,
1/12/2026,Philip new catalog saved in drive,,,Vandana,Completed,,
1/12/2026,Philip new catalog forwarded to Kevin,,,Vandana,Completed,,
1/12/2026,Email draft for Livingston and sent,,,Vandana,Completed,,
1/12/2026,Email reply to Shivalika rugs,,,Vandana,Completed,,
1/12/2026,Ahmed Mill New price added in the drive,,,Vandana,Completed,,
1/13/2026,sales email checking,,,Vandana,Completed,,
1/13/2026,Email reply to Philip,,,Vandana,Completed,,
1/13/2026,Shivalika information sent to Kevin,,,Vandana,Completed,,
1/13/2026,Email reply to Livingston,,,Vandana,Completed,,
1/13/2026,coordination with Fedex Courier for details,,,Vandana,Completed,,
1/13/2026,call with Shubham,,,Vandana,Completed,,
1/13/2026,coordination with Shubham,,,Vandana,Completed,,
1/13/2026,coordination with B&B and ATK for dummy invoice,,,Vandana,Completed,,
1/13/2026,coordination with Asia group,,,Vandana,Completed,,
1/19/2026,sales email checking,,,Vandana,,,
1/19/2026,sample presentation for Marriott,,,Vandana,,,
1/19/2026,email draft for Marriott,,,Vandana,,,
1/19/2026,Email sent to Kevin,,,Vandana,,,
1/19/2026,call with ma'am,,,Vandana,,,
1/19/2026,reseearch on fazal prices,,,Vandana,,,
1/19/2026,updated fazal quotation sheet,,,Vandana,,,
1/20/2026,sales email checking,,,Vandana,,,
1/20/2026,reserach on Australia market,,,Vandana,,,
1/20/2026,email reply to Curtis,,,Vandana,,,
1/20/2026,Email reply to Cindy,,,Vandana,,,
1/20/2026,Meeting with ma'am,,,Vandana,,,
1/21/2026,sales email checking,,,Vandana,,,
1/21/2026,Business review sheet makding for Feb 2025-Dec 2025,,,Vandana,,,
1/21/2026,half day,,,Vandana,,,
1/22/2026,sales email checking,,,Vandana,,,
1/22/2026,email to Lin,,,Vandana,,,
1/22/2026,Marriott sample parcel tracking,,,Vandana,,,
1/22/2026,email to Livingston,,,Vandana,,,
1/22/2026,checked all the emails of Ahmed and make new excel of price list shared to Lidl by Supplier,,,Vandana,,,
1/22/2026,Lidl wine tender sheet saved in drive,,,Vandana,,,
1/22/2026,meeting with buyer,,,Vandana,,,
1/23/2026,sales email checking,,,Vandana,,,
1/23/2026,Buyer listing for Ma'am,,,Vandana,,,
1/23/2026,coordination with courier person,,,Vandana,,,
1/23/2026,dhl tracking,,,Vandana,,,
1/23/2026,home textile catalogue checked and sent comments on group,,,Vandana,,,
1/23/2026,weekly report,,,Vandana,,,
1/23/2026,meeting with team,,,Vandana,,,
1/27/2026,checking sales email,,,Vandana,,,
1/27/2026,Ahmed mill quotation sheet updated,,,Vandana,,,
1/27/2026,follow up email to Curtis for biscuit,,,Vandana,,,
1/27/2026,sourced new hotel buyers and listing updated in sheet,,,Vandana,,,
1/27/2026,"Soruced new distributors for bed and bath linen and listing updated in the sheet, visit their website and updated data",,,Vandana,,,
1/27/2026,THE supplier list checked and added in the Eco consuou file,,,Vandana,,,
1/27/2026,drive 2026 folder updated,,,Vandana,,,
1/27/2026,"checked all the new Eco-friendly supplier sheets shared by Ma'am, visit website and added email ids",,,Vandana,,,
1/27/2026,team meeting,,,Vandana,,,
1/28/2026,checking sales email,,,Vandana,,,
1/28/2026,New inquiry docs saved in drive,,,Vandana,,,
1/28/2026,emails sent to existing supplier for tshirt,,,Vandana,,,
1/28/2026,sourced new suppliers for tshirt 18,,,Vandana,,,
1/28/2026,sent intro emails to t shirt supplier total 38,,,Vandana,,,
1/28/2026,sourced new supplier for wipes -15,,,Vandana,,,
1/28/2026,intro emails sent to wipes supplier total - 19,,,Vandana,,,
2/3/2026,sales email checking,,,Vandana,,,
2/3/2026,contract sent to wipe supplier,,,Vandana,,,
2/3/2026,updated supplier & buyer sheet,,,Vandana,,,
2/3/2026,follow up email to tshirt supplier,,,Vandana,,,
2/3/2026,follow up emails to wipe suppliers,,,Vandana,,,
2/3/2026,Updated emails id in the sheet of hotel linen sheet shared by ma'am,,,Vandana,,,
2/3/2026,meeting with team,,,Vandana,,,
2/9/2026,Sales email checking,EEC,Urgent,Vandana,Completed,2/9/2026,
2/9/2026,reviewed the drive supplier and buyer sheet and verified the buyer information,EEC,Medium,Vandana,Completed,2/9/2026,
2/9/2026,updated link on the drive shared with ma'am.,EEC,Medium,Vandana,Completed,2/9/2026,
2/9/2026,"checked the BRC website for dried fruit suppliers, copied the relevant data, and created a consolidated sheet in the drive. In total, details of 360 dried fruit suppliers have been compiled",EEC,Medium,Vandana,Completed,2/9/2026,
2/9/2026,"visited each company’s website to verify their products, email IDs, and official websites.",EEC,Urgent,Vandana,In progress,2/9/2026,
2/9/2026,Follow-up has been done with the Fazal Group,EEC,Urgent,Vandana,Completed,2/9/2026,
2/9/2026,Shivalika Rugs information has been updated in the supplier signed contract sheet.,EEC,Medium,Vandana,Completed,2/9/2026,
2/9/2026,"new buyers details from Max, updated in the buyer detail sheet",EEC,Medium,Vandana,Completed,2/9/2026,
2/9/2026,Email draft for Dan,EEC,Urgent,Vandana,Completed,2/9/2026,
2/9/2026,Email draft for Max,EEC,Urgent,Vandana,Completed,2/9/2026,
,,,,,,,
2/10/2026,Sales email checking,EEC,,Vandana,Completed,2/10/2026,
2/10/2026,MTG email checking ,,,Vandana,Completed,2/10/2026,
2/10/2026,Email reply to Curtis,EEC,,Vandana,Completed,2/10/2026,
2/10/2026,"visited each company’s website to verify their products, email IDs, and official websites.",EEC,,Vandana,In progress,2/10/2026,
2/10/2026,Fazal group emails checking ,EEC,,Vandana,Completed,2/10/2026,
2/10/2026,follow up with faz\al groupi,EEC,,Vandana,Completed,2/10/2026,
2/10/2026,MTG email draft for Mr Reddy sent to ma'am,EEC,,Vandana,Completed,2/10/2026,
2/10/2026,Max email sent to ma'am for next action,EEC,,Vandana,Completed,2/10/2026,
2/10/2026,frutas email draft sent to ma'am for approval ,EEC,,Vandana,Completed,2/10/2026,
2/11/2026,Sales email checking,EEC,,Vandana,Completed,2/11/2026,
2/11/2026,MTG email checking ,EEC,,Vandana,Completed,2/11/2026,
2/11/2026,Update EEC email sheet in Task Tracker  12 nov 2025- 20.1.2026 completed ,EEC,,Vandana,In progress,2/11/2026,
2/11/2026,"visited each company’s website to verify their products, email IDs, and official websites.",EEC,,Vandana,Not Started,2/11/2026,
2/11/2026,Supplier follow up,EEC,,Vandana,Not Started,2/11/2026,
2/11/2026,Meeting with CRM Team ,EEC,,Vandana,Completed,2/11/2026,
2/11/2026,Update supplier and buyer sheet ,EEC,,Vandana,Completed,2/11/2026,
2/12/2026,Sales email checking,EEC,High,Vandana,Completed,2/12/2026,
2/12/2026,MTG email checking ,,High,Vandana,Completed,2/12/2026,
2/12/2026,Update EEC email sheet in Task Tracker  ,EEC,Urgent,Vandana,Completed,2/12/2026,
2/12/2026,"visited each company’s website to verify their products, email IDs, and official websites.",EEC,Medium,Vandana,In progress,2/12/2026,
2/12/2026,Supplier follow up,EEC,High,Vandana,Completed,2/12/2026,
2/12/2026,Update supplier and buyer sheet ,EEC,High,Vandana,Completed,2/12/2026,
2/12/2026,Eva Shirali's Office management ,EEC,Urgent,Madan,Completed,2/12/2026,Marblism
2/12/2026,All documentation list,MTG,High,Madan,In progress,2/12/2026,Will share in the grp
2/12/2026,AI social media ,Skin'd India,Medium,Madan,Not Started,2/13/2026,Marblism - to look for linkedin interaction
2/12/2026,Send emails to the students,MTG,Urgent,Madan,Completed,2/12/2026,Candidates from Newton Schoool Tech
2/12/2026,Follow up email automation,EEC,Medium,Madan,In progress,2/13/2026,make
2/12/2026,Send offer letters,MTG,Urgent,Madan,Completed,2/12/2026,
2/13/2026,Document for EEC CRM,EEC,Urgent,Madan,Completed,2/13/2026,Send it to the Dev Team
2/13/2026,Share EEC document with Dev Team,EEC,High,Madan,Completed,2/13/2026,Sent for review in the grp 
2/13/2026,Sales email checking,EEC,Urgent,Vandana,Completed,2/13/2026,
2/13/2026,MTG email checking ,MTG,Urgent,Vandana,Completed,2/13/2026,
2/13/2026,Email draft for Curtis ,EEC,Urgent,Vandana,Completed,2/13/2026,
2/13/2026,Supplier sheet update ,EEC,Urgent,Vandana,Completed,2/13/2026,
2/13/2026,Weekly report ,EEC,Urgent,Vandana,Completed,2/13/2026,
2/13/2026,EEC email sheet update,EEC,Medium,Vandana,Completed,2/13/2026,
2/16/2026,Review doc sent by Melvin,EEC,Urgent,Madan,Completed,2/16/2026,Make changes if require
2/16/2026,Create UI for MTG website,MTG,High,Madan,Completed,2/16/2026,LINK - Shared with Harsh
2/16/2026,Create UI EEC CRM,EEC,Urgent,Madan,Completed,2/16/2026,LINK - Shared with Parth
2/16/2026,Marblism ,EEC,High,Madan,Completed,2/16/2026,
2/16/2026,Meeting done with Dev Team,EEC,High,Madan,Completed,2/16/2026,Parth and Harsh
2/16/2026,Sales email checking,EEC,Urgent,Vandana,Completed,2/16/2026,
2/16/2026,"visited each company’s website to verify their products, email IDs, and official websites. for dried fruits ",EEC,Medium,Vandana,In progress,2/16/2026,
2/16/2026,Team Meeting ,EEC,Medium,Vandana,Completed,2/16/2026,
2/16/2026,updates for rmeeting from weekly report  ,EEC,Urgent,Vandana,Completed,2/16/2026,
2/16/2026,Email draft for Curtis ,EEC,Urgent,Vandana,Completed,2/16/2026,
2/16/2026,email draft for Agrover ,EEC,Urgent,Vandana,Completed,2/16/2026,
2/16/2026,email draft for Vivien Paille,EEC,Urgent,Vandana,Completed,2/16/2026,
2/16/2026,email reply to Mr Reddy,EEC,Urgent,Vandana,Completed,2/16/2026,
2/16/2026,Email reply to Cotex,EEC,Urgent,Vandana,Completed,2/16/2026,
2/16/2026,EEC email sheet update,EEC,High,Vandana,Completed,2/16/2026,
2/17/2026,Marblism - EEC ,EEC,High,Madan,Completed,2/17/2026,"Follow up check - Stan, Product wise newsletters and social media automation - Sonny "
2/17/2026,Sales email checking,EEC,High,Vandana,Completed,2/17/2026,
2/17/2026,"visited each company’s website to verify their products, email IDs, and official websites. for dried fruits ",EEC,High,Vandana,In progress,2/17/2026,
2/17/2026,Follow up for email draft for Agrover ,EEC,High,Vandana,Completed,2/17/2026,
2/17/2026,Follow up for email draft for Vivien Paille,EEC,High,Vandana,Completed,2/17/2026,
2/17/2026,Team Meeting 10.30 am- 11.45 am,EEC,High,Vandana,Completed,2/17/2026,
2/17/2026,Communication draft between Frutas and Lidl USA buyer,EEC,High,Vandana,Completed,2/17/2026,
2/18/2026,Sales email checking,EEC,Urgent,Vandana,Completed,2/18/2026,
2/18/2026,Draft email for Agrover ,EEC,Urgent,Vandana,Completed,2/18/2026,
2/18/2026,follow up email to Curtis ,EEC,Urgent,Vandana,Completed,2/18/2026,
2/18/2026,email reply to COtex,EEC,Urgent,Vandana,Completed,2/18/2026,
2/18/2026,Email reply to Madhav Goel,EEC,Urgent,Vandana,Completed,2/18/2026,
2/18/2026,Update email sheet -EEC,EEC,Urgent,Vandana,Completed,2/18/2026,
2/18/2026,Intro emails to send for Dried fruits  -- 9 ,EEC,Urgent,Vandana,Completed,2/18/2026,
,,EEC,Urgent,Vandana,Completed,2/18/2026,
2/19/2026,Send Alter Documents to the Dev team,EEC,High,Madan,Completed,2/19/2026,EEC CRM
2/19/2026,Send Alter Documents to the Dev team,MTG,High,Madan,Completed,2/19/2026,MTG Website
2/19/2026,,,,,,,
,,,,,,,
2/19/2026,Sales email checking,EEC,Urgent,Vandana,In progress,2/19/2026,
2/19/2026,Email draft for Curtis,EEC,Urgent,Vandana,In progress,2/19/2026,
2/19/2026,Email reply to Curtis,EEC,Urgent,Vandana,Completed,2/19/2026,
2/19/2026,Email reply to Kinger Food,EEC,Urgent,Vandana,Completed,2/19/2026,
2/19/2026,Emails reply to Philip,EEC,Urgent,Vandana,Completed,2/19/2026,
2/19/2026,Curits quality photos saved in drive ,EEC,Urgent,Vandana,Completed,2/19/2026,
2/19/2026,Call with B&B,EEC,Urgent,Vandana,Completed,2/19/2026,
2/19/2026,NDA signed copy saved in drive ,MTG,Urgent,Vandana,Completed,2/19/2026,
2/19/2026,Email reply to Mr Reddy,MTG,Urgent,Vandana,Completed,2/19/2026,
2/19/2026,Checklist for Kinger food ,EEC,Urgent,Vandana,In progress,2/19/2026,
2/19/2026,Supplier & buyer sheet update ,EEC,Urgent,Vandana,Completed,2/19/2026,
2/19/2026,EEC email sheet update ,EEC,Urgent,Vandana,Completed,2/19/2026,
,,,,,,,
2/20/2026,Sales email checking,EEC,Urgent,Vandana,Completed,2/20/2026,
2/20/2026,MTG email checking ,MTG,Urgent,Vandana,Completed,2/20/2026,
2/20/2026,New supplier sorucing for Bed and bath linen,EEC,Urgent,Vandana,In progress,2/20/2026,
2/20/2026,Supplier & buyer sheet update ,EEC,Urgent,Vandana,Completed,2/20/2026,
2/20/2026,EEC email sheet update ,EEC,Urgent,Vandana,Completed,2/20/2026,
2/20/2026,Weekly report ,EEC,Urgent,Vandana,Completed,2/20/2026,
2/20/2026,Email reply to Jenny,EEC,Urgent,Vandana,Completed,2/20/2026,
2/20/2026,Checklist for Kinger food ,EEC,Urgent,Vandana,Completed,2/20/2026,
2/20/2026,Team Meeting ,EEC,Urgent,Vandana,Completed,2/20/2026,
,,,,,,,
2/23/2026,Sales email checking,EEC,Urgent,Vandana,Completed,2/23/2026,
2/23/2026,MTG email checking ,MTG,Urgent,Vandana,Completed,2/23/2026,
2/23/2026,AI-generated leads visit the website & checking for product details ,EEC,Urgent,Vandana,Completed,2/23/2026,
2/23/2026,New supplier sourcing for Bed and bath linen,EEC,Urgent,Vandana,In progress,2/23/2026,
2/23/2026,Supplier & buyer sheet update ,EEC,Urgent,Vandana,In progress,2/23/2026,
2/23/2026,EEC email sheet update ,EEC,Urgent,Vandana,Completed,2/23/2026,
2/23/2026,Email reply to Kinger food ,EEC,Urgent,Vandana,Completed,2/23/2026,
2/23/2026,Peel ON certification saved in drive,EEC,Urgent,Vandana,Completed,2/23/2026,
2/23/2026,Team Meeting 11.30am-1 pm,EEC,Urgent,Vandana,Completed,2/23/2026,
2/23/2026,Team Meeting 2pm-4.30pm,EEC,Urgent,Vandana,Completed,2/23/2026,
2/23/2026,Email reply to Mr Reddy,EEC,Urgent,Vandana,Completed,2/23/2026,
2/23/2026,Follow up email to Dan,EEC,Urgent,Vandana,Completed,2/23/2026,
2/23/2026,Follow-up email to Viviene,EEC,Urgent,Vandana,Completed,2/23/2026,
2/23/2026,Follow up with CH wines,EEC,Urgent,Vandana,Completed,2/23/2026,
2/23/2026,Follow up with Richfield ,EEC,Urgent,Vandana,Completed,2/23/2026,
,,,,,,,
2/24/2026,Sales email checking,EEC,Urgent,Vandana,Completed,2/24/2026,
2/24/2026,Team Meeting ,EEC,Urgent,Vandana,Completed,2/24/2026,
2/24/2026,Supplier sourced for flag and sent intro emails - 5,EEC,Urgent,Vandana,Completed,2/24/2026,
2/24/2026,Team meeting 2.30pm-5.15pm,EEC,Urgent,Vandana,Completed,2/24/2026,
2/24/2026,Africa market rice inquiry sent to signed contract supplier ,EEC,Urgent,Vandana,Completed,2/24/2026,
2/24/2026,follow up with Mr Reddy,EEC,Urgent,Vandana,Completed,2/24/2026,
2/24/2026,Email reply to Zoe,EEC,Urgent,Vandana,Completed,2/24/2026,
2/24/2026,Email reply to Jessie ,EEC,Urgent,Vandana,Completed,2/24/2026,
2/24/2026,Email reply to Jenet ,EEC,Urgent,Vandana,Completed,2/24/2026,
2/24/2026,Certifications and Requirements country wise for Eco Friendly Products,MTG,High,Madan,Completed,2/24/2026,
2/24/2026,EEC marblism linkedin posting automation,EEC,High,Madan,Completed,2/24/2026,
2/24/2026,Research on types of prods we can do for MTG,MTG,Medium,Madan,In progress,,
2/24/2026,Meeting with the EEC team,EEC,High,Madan,Completed,2/24/2026,
2/24/2026,Meeting with the Dev team,EEC,High,Madan,Completed,2/24/2026,
2/25/2026,To provide all the Email credentials to Dev Team,MTG,Urgent,Madan,Completed,2/25/2026,
2/25/2026,Make the Excel sheet for all the research of African Markets,EEC,Urgent,Madan,Completed,2/25/2026,Shared in the grp
2/25/2026,Store all the data in a Google Drive folder - CRM,EEC,High,Madan,Completed,2/25/2026,Get reviewed as well
2/25/2026,Internshaala - Ma'am Gmail,EEC,High,Madan,Not Started,2/25/2026,
2/25/2026,Claude Pro ma'am,EEC,High,Madan,Completed,2/25/2026,
2/25/2026,Sales email checking,EEC,Urgent,Vandana,Completed,2/25/2026,
2/25/2026,Email reply to Jessie,EEC,Urgent,Vandana,Completed,2/25/2026,
2/25/2026,Email reply to Zoe,EEC,Urgent,Vandana,Completed,2/25/2026,
2/25/2026,Email reply to Unicare,EEC,Urgent,Vandana,Completed,2/25/2026,
2/25/2026,Follow up email to Kinger food ,EEC,Urgent,Vandana,Completed,2/25/2026,
2/25/2026,Prepared supplier detail sheet for Africa ,EEC,Urgent,Vandana,Completed,2/25/2026,
2/25/2026,Checked claude sheet shared by Madan for next category for Africa ,EEC,Urgent,Vandana,Completed,2/25/2026,
2/25/2026,Email reply to Jessie ,EEC,Urgent,Vandana,Completed,2/25/2026,
2/25/2026,Email reply to Kinger food ,EEC,Urgent,Vandana,Completed,2/25/2026,
2/25/2026,Email reply to Supple tek,EEC,Urgent,Vandana,Completed,2/25/2026,
2/25/2026,Email reply to Koka food ,EEC,Urgent,Vandana,Completed,2/25/2026,
2/25/2026,Koka food information updated in the drive and photo saved ,EEC,Urgent,Vandana,Completed,2/25/2026,
2/25/2026,Email replyto SAGA Internationial,EEC,Urgent,Vandana,Completed,2/25/2026,
2/25/2026,follow up email to nature pearl,EEC,Urgent,Vandana,Completed,2/25/2026,
2/25/2026,Follow up email to Sarveshwar,EEC,Urgent,Vandana,Completed,2/25/2026,
2/25/2026,Email reply to Sun rise ,EEC,Urgent,Vandana,Completed,2/25/2026,
2/25/2026,Update email sheet EEC,EEC,Urgent,Vandana,Completed,2/25/2026,
2/25/2026,Sourcing new supplier for Africa for Canned food ,EEC,Urgent,Vandana,In progress,2/25/2026,
,,,,,,,
2/26/2026,sales email checking ,EEC,Urgent,Vandana,Completed,,
2/26/2026,follow up with Mr Reddy for checklist ,EEC,Urgent,Vandana,Completed,,
2/26/2026,Update email sheet EEC,EEC,Urgent,Vandana,Completed,,
2/26/2026,Update supplier & buyer sheet ,EEC,Urgent,Vandana,Completed,,
2/26/2026,Email reply to Unicare,EEC,Urgent,Vandana,Completed,,
2/26/2026,Contract prepare and send to Unicare,EEC,Urgent,Vandana,Completed,,
2/26/2026,Email reply to Khushraj,EEC,Urgent,Vandana,Completed,,
2/26/2026,Email reply to ICM Factory,EEC,Urgent,Vandana,Completed,,
2/26/2026,Email reply to Kinger Food ,EEC,Urgent,Vandana,Completed,,
2/26/2026,Zoe prices saved in drive ,EEC,Urgent,Vandana,Completed,,
2/26/2026,Sourcing a new supplier for Africa for Canned food from Alibaba ,EEC,Urgent,Vandana,Completed,,
2/26/2026,Email reply to Nature Pearl,EEC,Urgent,Vandana,Completed,,
2/26/2026,Follow up email to Canned fish supplier ,EEC,Urgent,Vandana,Completed,,
2/26/2026,Follow up email to Sunrise,EEC,Urgent,Vandana,Completed,,
2/26/2026,Follow-up email to Koka,EEC,Urgent,Vandana,Completed,,
2/26/2026,Data extracted from the BRC website for Canned food ,EEC,Urgent,Vandana,Completed,,
2/26/2026,Sangram docs saved in drive ,EEC,Urgent,Vandana,Completed,,
2/26/2026,Wheat flour supplier intro email sent ,EEC,Urgent,Vandana,Completed,,
2/26/2026,supplier website cjheced of fortified rice  suppliers and sent intro emails ,EEC,Urgent,Vandana,Completed,,
,,,,,,,
2/27/2026,sales email checking ,EEC,Urgent,Vandana,Completed,2/27/2026,
2/27/2026,MTG email checking,EEC,Urgent,Vandana,Completed,2/27/2026,
2/27/2026,Email reply to Besler,EEC,Urgent,Vandana,Completed,2/27/2026,
2/27/2026,checklist for Besler ,EEC,Urgent,Vandana,Completed,2/27/2026,
2/27/2026,Besler docs saved in drive ,EEC,Urgent,Vandana,Completed,2/27/2026,
2/27/2026,Email reply to Tom ,EEC,Urgent,Vandana,Completed,2/27/2026,
2/27/2026,BRC data website check of each company for canned food ,EEC,Urgent,Vandana,In progress,2/27/2026,
2/27/2026,Alibaba sourced supplier introduction email to send ,EEC,Urgent,Vandana,In progress,2/27/2026,
2/27/2026,Supplier & buyer sheet update ,EEC,Urgent,Vandana,Completed,2/27/2026,
2/27/2026,sales email sheet update ,EEC,Urgent,Vandana,Completed,2/27/2026,
2/27/2026,daily updates sheet update,EEC,Urgent,Vandana,Completed,2/27/2026,
2/27/2026,weekly report ,EEC,Urgent,Vandana,Completed,2/27/2026,
2/27/2026,Call to Fortified rice suppliers ,EEC,Urgent,Vandana,In progress,2/27/2026,
2/27/2026,team meeting ,EEC,Urgent,Vandana,Completed,2/27/2026,
2/27/2026,Fazal follow up ,EEC,Urgent,Vandana,Completed,2/27/2026,
2/27/2026,Fazal message to Ma'am,EEC,Urgent,Vandana,Completed,2/27/2026,
2/27/2026,Richfield follow up,EEC,Urgent,Vandana,Completed,2/27/2026,
2/27/2026,nature pearl informtioni to update in africa market sheet ,EEC,Urgent,Vandana,Completed,2/27/2026,
2/27/2026,email reply to nature pearl,EEC,Urgent,Vandana,Completed,2/27/2026,
